kod knihy,Nazev,Autor,Kategorie,Obor/zanr,Umisteni,Signatura,Způsob ziskani,mautritni,pujcena
,"Vybor z basni (Mesto v slzach, Sama laska, Svatebni cesta, Slavik zpiva spatne, Postovni holub)","Seifert, Jaroslav",,,,neni,darovana,,
,"Ravensbruck, Pribeh Mileny Jesenske",,,,,neni,darovana,,
,,"Sem – Sandberg, Steve",,,,neni,darovana,,
,Dva divosi,"Seton, Ernest Thompson",,,,neni,darovana,,
,"Komedie I (Komedie omylů, Dva kavaliri z Verony, Marna lasky snaha, Zimni pohadka, Boure)","Shakespeare, William",,,,neni,darovana,,
,"Komedie I (Komedie omylů, Dva kavaliri z Verony, Marna lasky snaha, Zimni pohadka, Boure)","Shakespeare, William",,,,neni,darovana,,
,"Komedie II (Zkroceni zle zeny, Sen noci svatojanske, Benatsky kupec, Jak se vam libi, Vecer trikralovy)","Shakespeare, William",,,,neni,darovana,,
,"Komedie II (Zkroceni zle zeny, Sen noci svatojanske, Benatsky kupec, Jak se vam libi, Vecer trikralovy)","Shakespeare, William",,,,neni,darovana,,
,Othelo,"Shakespeare, William",,,,neni,darovana,,
,Othelo,"Shakespeare, William",,,,neni,darovana,,
,"Tragedie (Romeo a Julie, Hamlet, Othello, Macbeth, Kral Lear)","Shakespeare, William",,,,neni,darovana,,
,"Komedie (Zkroceni zle zeny, Sen noci svatojanske, Benatsky kupec, Vesele windsorske panicky, Jak se vam libi, Vecer trikralovy)","Shakespeare, William                                      ",,,,neni,darovana,,
,Othello,"Shakespeare, William",,,,neni,darovana,,
,Kral Lear,"Shakespeare, William",,,,neni,darovana,,
,Vybor z dramat I,"Shakespeare, William",,,,neni,darovana,,
,Vybor z dramat II,"Shakespeare, William",,,,neni,darovana,,
,A jine povidky,"Shaw, Irwin",,,,neni,darovana,,
,Nocni korist,"Shaw, Irwin",,,,neni,darovana,,
,Cesky roman (o Karlu Capkovi),"Scheinpflugova, Olga",,,,neni,darovana,,
,Zluty dům,"Scheinpflugova, Olga",,,,neni,darovana,,
,Kamen a bolest (o Michelangelovi),"Schulz, Karel",,,,neni,darovana,,
,Kamen a bolest (o Michelangelovi),"Schulz, Karel",,,,neni,darovana,,
,Kamen a bolest (o Michelangelovi),"Schulz, Karel",,,,neni,darovana,,
,Kamen a bolest,"Schulz, Karel",,,,neni,darovana,,
,Krizaci,"Sienkeiwicz, Henryk",,,,neni,darovana,,
,Potopa (I.),"Sienkeiwicz, Henryk",,,,neni,darovana,,
,Potopa (II.),"Sienkeiwicz, Henryk",,,,neni,darovana,,
,"Spisy X, XI, XII, XV","Sienkeiwicz, Henryk",,,,neni,darovana,,
,Quo vadis?,"Sienkeiwicz, Henryk",,,,neni,darovana,,
,Quo vadis?,"Sienkeiwicz, Henryk",,,,neni,darovana,,
,"Potopa I, II","Sienkeiwicz, Henryk",,,,neni,darovana,,
,Legie,"Sienkeiwicz, Henryk",,,,neni,darovana,,
,Pousti a pralesem,"Sienkeiwicz, Henryk",,,,neni,darovana,,
,Trikrat Maigret a neochotni svedkove,"Simenon, Georges",,,,neni,darovana,,
,Laska je jen slovo,"Simmel, Johannes Mario",,,,neni,darovana,,
,Vsichni lide bratry jsou,"Simmel, Johannes Mario",,,,neni,darovana,,
,Jedenacty bily kůn,"Skacel, Jan",,,,neni,darovana,,
,Male zazraky,"Skala, Ivan",,,,neni,darovana,,
,Cesta kolem me hlavy za ctyricet dnů,"Skala, Miroslav",,,,neni,darovana,,
,Svatebni cesta do Jilji,"Skala, Miroslav",,,,neni,darovana,,
,Detem,"Sladek, Josef Vaclav",,,,neni,darovana,,
,Polni cestou,"Sladek, Josef Vaclav",,,,neni,darovana,,
,Radost i hore,"Sladek, Josef Vaclav",,,,neni,darovana,,
,Slovnik beze slov (kresleny humor),"Sliva, Jiri",,,,neni,darovana,,
,Upiri deniky probuzeni,"Smith, Lisa",,,,neni,darovana,,
,Dravec,"Smith, Wilbur",,,,neni,darovana,,
,V Brooklynu roste strom,"Smithova, Betty",,,,neni,darovana,,
,Podivne ovoce,"Smithova, Lillian",,,,neni,darovana,,
,Tajemstvi Barunky Panklove,"Sobkova, Helena",,,,neni,darovana,,
,Tragedie (Antigone a dalsi),Sofokles,,,,neni,darovana,,
,Jeden den Ivana Denisovice,"Solzenicyn, Alexandr",,,,neni,darovana,,
,Mnich tourainsky (Francois Rabelais),"Sommer, Arnost",,,,neni,darovana,,
,Hippokratův slib,"Soucek, Ludvik",,,,neni,darovana,,
,Cesta slepych ptaků,"Soucek, Ludvik",,,,neni,darovana,,
,Slunecni jezero,"Soucek, Ludvik",,,,neni,darovana,,
,Tuseni stinu,"Soucek, Ludvik",,,,neni,darovana,,
,Obrazovy opravnik obecne oblibenych omylů,"Soucek, Ludvik",,,,neni,darovana,,
,Otazniky nad hroby,"Soucek, Ludvik",,,,neni,darovana,,
,Obrazovy opravnik obecne oblibenych omylů,"Soucek, Ludvik",,,,neni,darovana,,
,Otazniky nad hroby,"Soucek, Ludvik",,,,neni,darovana,,
,"Nebeske detektivky, senzace a zahady","Soucek, Ludvik",,,,neni,darovana,,
,Kvety intimnich nalad a jine basne,"Sova, Antonin",,,,neni,darovana,,
,Doktorovy rozkazy,Star trek,,,,neni,darovana,,
,Cizinci z oblohy,Star trek,,,,neni,darovana,,
,Blouznivci nasich hor,"Stasek, Antal",,,,neni,darovana,,
,O sevci Matousovi a jeho pratelich,"Stasek, Antal",,,,neni,darovana,,
,O sevci Matousovi a jeho pratelich,"Stasek, Antal",,,,neni,darovana,,
,Hrozny hnevu,"Steinbeck, John",,,,neni,darovana,,
,Hrozny hnevu,"Sreinbeck, John",,,,neni,darovana,,
,Na vychod od raje,"Steinbeck, John",,,,neni,darovana,,
,Na vychod od raje,"Steinbeck, John",,,,neni,darovana,,
,Toulavy autobus,"Steinbeck, John",,,,neni,darovana,,
,Toulky s Charleym za poznanim Ameriky,"Steinbeck, John",,,,neni,darovana,,
,Byla kdysi valka,"Steinbeck, John",,,,neni,darovana,,
,Toulky s Charleym,"Steinbeck, John",,,,neni,darovana,,
,Hrozny hnevu,"Steinbeck, John",,,,neni,darovana,,
,Zlata brana,"Steklac, Vojtech",,,,neni,darovana,,
,Vybor z dila II.strin,Stendhal,,,,neni,darovana,,
,"Zivot Henryho Brularda, Egoisticke vzpominky",Stendhal,,,,neni,darovana,,
,Cerveny a cerny,Stendhal,,,,neni,darovana,,
,Kartouza parmska,Stendhal,,,,neni,darovana,,
,Lucien Leuwen,Stendhal,,,,neni,darovana,,
,Zivot a nazory blahorodeho pana Tristrama Shandyho,"Sterne, Lavrence",,,,neni,darovana,,
,Boure nad klasterem,"Stewartova, Mery",,,,neni,darovana,,
,Poklad na ostrove,"Stevenson, Robert Louis",,,,neni,darovana,,
,Caj u pana senatora,"Stodola, Ivan",,,,neni,darovana,,
,Drakula,"Stoker, Bram",,,,neni,darovana,,
,Nasi furianti,"Stroupeznicky, Ladislav",,,,neni,darovana,,
,Kulhavy sud,"Strugacti, Arkadij a Boris",,,,neni,darovana,,
,Miliardy let pred koncem sveta,"Strugacti, Arkadij a Boris",,,,neni,darovana,,
,"Mne soudila noc, Skalpel, prosim","Styblova, Valja",,,,neni,darovana,,
,Tajnosti parizske,"Sue, Eugene",,,,neni,darovana,,
,Exkurze do kralovstvi grotesky,"Suchy, Ondrej",,,,neni,darovana,,
,A vecer bude biograf,"Suchy, Ondrej",,,,neni,darovana,,
,Pisnicky,"Suchy, Jiri",,,,neni,darovana,,
,Vrani divka,"Sund, Erik Axl",,,,neni,darovana,,
,Povidky,"Sverak, Zdenek",,,,neni,darovana,,
,Zúctovani,"Svetina, Tone",,,,neni,darovana,,
,Cerny Petricek,"Svetla, Karolina",,,,neni,darovana,,
,Cerny Petricek,"Svetla, Karolina",,,,neni,darovana,,
,Jestedske povidky,"Svetla, Karolina",,,,neni,darovana,,
,Nemodlenec,"Svetla, Karolina",,,,neni,darovana,,
,Prvni Ceska,"Svetla, Karolina",,,,neni,darovana,,
,Vesnicky roman,"Svetla, Karolina",,,,neni,darovana,,
,Kriz u potoka,"Svetla, Karolina",,,,neni,darovana,,
,Povidky z Jesteda,"Svetla, Karolina",,,,neni,darovana,,
,Jestedske romany I,"Svetla, Karolina",,,,neni,darovana,,
,Jestedske romany II,"Svetla, Karolina",,,,neni,darovana,,
,Jestedske povidky,"Svetla, Karolina",,,,neni,darovana,,
,Kolja,"Sverak, Zdenek",,,,neni,darovana,,
,Petr Wok,"Svobodova, Anezka",,,,neni,darovana,,
,Paul Gauguin,"Sweetman, David",,,,neni,darovana,,
,Gulliverovy cesty,"Swift, Jonathan",,,,neni,darovana,,
,Gulliverovy cesty,"Swift, Jonathan",,,,neni,darovana,,
,Gulliverovy cesty,"Swift, Jonathan",,,,neni,darovana,,
,Rodne cislo Homera,"Sys, Karel",,,,neni,darovana,,
,Kralovstvi za story,"Sabach, Petr",,,,neni,darovana,,
,Evergreen,"Safranek, Ota",,,,neni,darovana,,
,Riksa,"Se, Lao",,,,neni,darovana,,
,Politicka kamasútra,"Simek, Miloslav + Bubilkova, Zuzana",,,,neni,darovana,,
,Besidka zvlastni skoly,"Simek,Miloslav + Grossmann, Jiri",,,,neni,darovana,,
,Tankovy prapor,"Skvorecky, Josef",,,,neni,darovana,,
,Tankovy prapor,"Skvorecky, Josef",,,,neni,darovana,,
,Zbabelci,"Skvorecky, Josef",,,,neni,darovana,,
,Sedmiramenny svicen,"Skvorecky, Josef",,,,neni,darovana,,
,Sobectvi,"Smahelova, Helena",,,,neni,darovana,,
,Upiri,"Smid, Jan",,,,neni,darovana,,
,Babine,"Smid, Zdenek",,,,neni,darovana,,
,Tovarysstvo Jezisovo,"Sotola, Jiri",,,,neni,darovana,,
,Slava zivota (povidky),"Sramek, Frana",,,,neni,darovana,,
,Zasnouci vojak,"Sramek, Frana",,,,neni,darovana,,
,Basne,"Sramek, Frana",,,,neni,darovana,,
,Splav (kolibrik),"Sramek, Frana",,,,neni,darovana,,
,Stoleti zazraků,"Stetina, Jaromir",,,,neni,darovana,,
,Lovci mamutů,"Storch, Eduard",,,,neni,darovana,,
,Osada havranů,"Storch, Eduard",,,,neni,darovana,,
,Minehava,"Storch, Eduard",,,,neni,darovana,,
,Modra stola a jine povesti z hor severu,"Suler, Oldrich",,,,neni,darovana,,
,Maria Speermalieova,"Teierlinck, Herman",,,,neni,darovana,,
,Liska Bystrouska,"Tesnohlidek, Rudolf",,,,neni,darovana,,
,Paprsky inzenyra Garina,"Tolstoj, Alexej",,,,neni,darovana,,
,Anna Kareninova,"Tolstoj, Lev Nikolajevic",,,,neni,darovana,,
,"Anna Kareninova I, II (2 knihy)","Tolstoj, Lev Nikolajevic",,,,neni,darovana,,
,"Anna Kareninova I, II (2 knihy)","Tolstoj, Lev Nikolajevic",,,,neni,darovana,,
,"Detstvi, chlapectvi, jinosstvi","Tolstoj, Lev Nikolajevic",,,,neni,darovana,,
,Vzkriseni,"Tolstoj, Lev Nikolajevic",,,,neni,darovana,,
,Vojna a mir I.,"Tolstoj, Lev Nikolajevic",,,,neni,darovana,,
,Vojna a mir II.,"Tolstoj, Lev Nikolajevic",,,,neni,darovana,,
,Vojna a mir III.,"Tolstoj, Lev Nikolajevic",,,,neni,darovana,,
,Vojna a mir IV.,"Tolstoj, Lev Nikolajevic",,,,neni,darovana,,
,Lide pod horami,"Toman, Josef",,,,neni,darovana,,
,"Mesice, Hlas ticha","Toman, Karel",,,,neni,darovana,,
,Tulak,"Toman, Karel",,,,neni,darovana,,
,Kde lisky davaji dobrou noc,"Tomanovi, J. a M.",,,,neni,darovana,,
,Spolceni hlupců,"Toole, John Kennedy",,,,neni,darovana,,
,Spolceni hlupců,"Toole, John Kennedy",,,,neni,darovana,,
,Hosi z nabrezi,"Trojan, Josef",,,,neni,darovana,,
,"Sebrane spisy II, IV, V, VIII","Trebizsky, Vaclav Benes",,,,neni,darovana,,
,"Dym, Novina - Sebrane spisy 5","Turgenev, Ivan Sergejevic",,,,neni,darovana,,
,Jarni vody - Sebrane spisy 9,"Turgenev, Ivan Sergejevic",,,,neni,darovana,,
,Lovcovy zapisky - Sebrane spisy 2,"Turgenev, Ivan Sergejevic",,,,neni,darovana,,
,Lovcovy zapisky,"Turgenev, Ivan Sergejevic",,,,neni,darovana,,
,Prvni laska a jine povidky,"Turgenev, Ivan Sergejevic",,,,neni,darovana,,
,Rudin slechticke hnizdo - Sebrane spisy 3,"Turgenev, Ivan Sergejevic",,,,neni,darovana,,
,Dobrodruzstvi Toma Sawyera a Huckleberryho Fina,"Twain, Mark",,,,neni,darovana,,
,Dobrodruzstvi Huckleberryho Fina,"Twain, Mark",,,,neni,darovana,,
,Tajemny cizinec (povidky),"Twain, Mark",,,,neni,darovana,,
,Milionova bankovka a jine povidky (bilingvni),"Twain, Mark",,,,neni,darovana,,
,Dekret kutnohorsky,"Tyl, Josef Kajetan",,,,neni,darovana,,
,Don Juan a jine povidky (napr. Rozervanec),"Tyl, Josef Kajetan",,,,neni,darovana,,
,Historicka dramata,"Tyl, Josef Kajetan",,,,neni,darovana,,
,Jan Hus,"Tyl, Josef Kajetan",,,,neni,darovana,,
,Kutnohorsti haviri aneb Krvavy soud,"Tyl, Josef Kajetan",,,,neni,darovana,,
,Palicova dcera,"Tyl, Josef Kajetan",,,,neni,darovana,,
,Rozina Ruthardova,"Tyl, Josef Kajetan",,,,neni,darovana,,
,Strakonicky dudak,"Tyl, Josef Kajetan",,,,neni,darovana,,
,Strakonicky dudak,"Tyl, Josef Kajetan",,,,neni,darovana,,
,Strakonicky dudak,"Tyl, Josef Kajetan",,,,neni,darovana,,
,"Jan Hus, Kutnohorsti haviri","Tyl, Josef Kajetan",,,,neni,darovana,,
,                                    Stoleti ceskeho kalendare,Urban. Zdenek,,,,neni,darovana,,
,,Vaclav Vratislav z Mitrovic,,,   Prihody Vaclava Vratislava z Mitrovic,neni,darovana,,
,Sekyra,"Vaculik, Ludvik",,,,neni,darovana,,
,Stara dama se bavi (Fejetony 67-68),"Vaculik, Ludvik",,,,neni,darovana,,
,Krvavy roman,"Vachal, Josef",,,,neni,darovana,,
,Pan sveta,"Vachek, Emil",,,,neni,darovana,,
,Zil jsem s cizinkou,"Vachek, Emil",,,,neni,darovana,,
,Jdi za zelenym svetlem,"Valenta, Edvard",,,,neni,darovana,,
,Jdi za zelenym svetlem,"Valenta, Edvard",,,,neni,darovana,,
,Konec starych casů,"Vancura, Vladislav",,,,neni,darovana,,
,Luk kralovny Dorotky,"Vancura, Vladislav",,,,neni,darovana,,
,Marketa Lazarova,"Vancura, Vladislav",,,,neni,darovana,,
,Marketa Lazarova,"Vancura, Vladislav",,,,neni,darovana,,
,Obrazy z dejin naroda ceskeho,"Vancura, Vladislav",,,,neni,darovana,,
,Obrazy z dejin naroda ceskeho,"Vancura, Vladislav",,,,neni,darovana,,
,Obrazy z dejin naroda ceskeho,"Vancura, Vladislav",,,,neni,darovana,,
,Povidky a mensi prózy,"Vancura, Vladislav",,,,neni,darovana,,
,Útek do Budina,"Vancura, Vladislav",,,,neni,darovana,,
,Hrdelni pre,"Vancura, Vladislav",,,,neni,darovana,,
,Pekar Jan Marhoul,"Vancura, Vladislav",,,,neni,darovana,,
,Kubula a Kuba Kubikula,"Vancura, Vladislav",,,,neni,darovana,,
,Semafor (40 nezapomenutelnych let),"Vanek, Jan J.",,,,neni,darovana,,
,Svejk v ruskem zajeti a v revoluci,"Vanek, Karel",,,,neni,darovana,,
,Zapomenuty kral,"Vankova, Ludmila",,,,neni,darovana,,
,Neuveritelne skutecnosti,"Vasicek, Arnost",,,,neni,darovana,,
,"Dan Young, V propastech casu","Velinsky, Jaroslav",,,,neni,darovana,,
,Zpevy rolnicke a pastyrske,Vergilius,,,,neni,darovana,,
,Uprdelny dny na uprdelny planete,"Verhulst, Dimitri",,,,neni,darovana,,
,Cesta kolem sveta za osmdesat dni,"Verne, Jules",,,,neni,darovana,,
,Dvacet tisic mil pod morem,"Verne, Jules",,,,neni,darovana,,
,Tajuplny ostrov,"Verne, Jules",,,,neni,darovana,,
,Dobrodruzne romany Julia Verna (svazano),"Verne, Jules",,,,neni,darovana,,
,Deti kapitana Granta,"Verne, Jules",,,,neni,darovana,,
,Dvacet tisic mil pod morem,"Verne, Jules",,,,neni,darovana,,
,Tajemstvi Vilema Storitze,"Verne, Jules",,,,neni,darovana,,
,Tajuplny ostrov,"Verne, Jules",,,,neni,darovana,,
,Rozruch v Andenach,"Vian, Boris",,,,neni,darovana,,
,Vychova divek v Cechach,"Viewegh, Michal",,,,neni,darovana,,
,Pripad neverne Klary,"Viewegh, Michal",,,,neni,darovana,,
,Andele vsedniho dne,"Viewegh, Michal",,,,neni,darovana,,
,Bajecna leta s Klausem,"Viewegh, Michal",,,,neni,darovana,,
,Zapisovatele otcovske lasky,"Viewegh, Michal",,,,neni,darovana,,
,Osud byl mym pritelem,"Vild, Miroslav",,,,neni,darovana,,
,A hory nemlcely,"Vlasin, Stepan",,,,neni,darovana,,
,Vyla hvezda nad Betlemem,"Volak, Josef",,,,neni,darovana,,
,Panna,Voltaire,,,,neni,darovana,,
,Trojúhelnikova hruska,"Voznesenskij, Andrej",,,,neni,darovana,,
,Zlomky epopeje,"Vrchlicky, Jaroslav",,,,neni,darovana,,
,Spisy 1,"Vrchlicky, Jaroslav",,,,neni,darovana,,
,Spisy 2,"Vrchlicky, Jaroslav",,,,neni,darovana,,
,Spisy 3,"Vrchlicky, Jaroslav",,,,neni,darovana,,
,Spisy 4,"Vrchlicky, Jaroslav",,,,neni,darovana,,
,Spisy 5,"Vrchlicky, Jaroslav",,,,neni,darovana,,
,Spisy 6,"Vrchlicky, Jaroslav",,,,neni,darovana,,
,Spisy 7,"Vrchlicky, Jaroslav",,,,neni,darovana,,
,Spisy 8,"Vrchlicky, Jaroslav",,,,neni,darovana,,
,Spisy 9,"Vrchlicky, Jaroslav",,,,neni,darovana,,
,Noc na Karlstejne,"Vrchlicky, Jaroslav",,,,neni,darovana,,
,Basne II.,"Vrchlicky, Jaroslav",,,,neni,darovana,,
,Nove zlomky epopeje,"Vrchlicky, Jaroslav",,,,neni,darovana,,
,A jine povidky,"Vyskocil, Ivan",,,,neni,darovana,,
,Vybor z poezie,"Vysockij, Vladimir",,,,neni,darovana,,
,S cizineckou legii proti Rommelovi,"Wagner, Otto",,,,neni,darovana,,
,Pad Carihradu,"Waltari, Mika",,,,neni,darovana,,
,Tajemny Etrusk,"Waltari, Mika",,,,neni,darovana,,
,Egyptan Sinuhet,"Waltari, Mika",,,,neni,darovana,,
,Dům o tisici patrech,"Weiss, Jan",,,,neni,darovana,,
,Fantóm smichu a jine grotesky,"Weiss, Jan",,,,neni,darovana,,
,Volani o pomoc,"Weiss, Jan",,,,neni,darovana,,
,"Pribehy pana Pollyho, Laska a pan Lewisham","Wells, Herbert George",,,,neni,darovana,,
,Tricet let na Zlatem severu,"Wellz, Jan",,,,neni,darovana,,
,Blede modre zenske pismo,"Werfel, Franz",,,,neni,darovana,,
,Ctyricet dnů,"Werfel, Franz",,,,neni,darovana,,
,"Ne vrah, zavrazdeny je vinen","Werfel, Franz",,,,neni,darovana,,
,Kdyz uz clovek jednou je…,"Werich, Jan",,,,neni,darovana,,
,Osel a stin,"Werich, Jan + Voskovec, Jiri",,,,neni,darovana,,
,Vsechno je jinak,"Werich, Jan",,,,neni,darovana,,
,Klaunovo velmi pozdni odpoledne,"Werich, Jan",,,,neni,darovana,,
,Listovani,"Werich, Jan",,,,neni,darovana,,
,Hry Osvobozeneho divadla 1,"Werich, Jan",,,,neni,darovana,,
,Hry Osvobozeneho divadla 2,"Werich, Jan",,,,neni,darovana,,
,Hry osvobozeneho divadla 3,"Werich, Jan",,,,neni,darovana,,
,Hry Osvobozeneho divadla 4,"Werich, Jan",,,,neni,darovana,,
,Soudce Lynch,"White, William Patterson",,,,neni,darovana,,
,Obraz Doriana Graye,"Wilde, Oscar",,,,neni,darovana,,
,Vysoke napeti,"Wilson, Mitchell",,,,neni,darovana,,
,Mistr Kampanus,"Winter, Zikmund",,,,neni,darovana,,
,Mistr Kampanus,"Winter, Zikmund",,,,neni,darovana,,
,Mistr Kampanus,"Winter, Zikmund",,,,neni,darovana,,
,Nezbedny bakalar,"Winter, Zikmund",,,,neni,darovana,,
,Basne,"Wolker, Jiri",,,,neni,darovana,,
,Pracujicim,"Wolker, Jiri",,,,neni,darovana,,
,"Jak voda, ktera plyne","Yourcenarova, Marguerite",,,,neni,darovana,,
,Vrazda v zastoupeni,"Zabrana, Jan",,,,neni,darovana,,
,Bohove a kralove stareho Egypta,"Zamarovsky, Vojtech",,,,neni,darovana,,
,Na pocatku byl Sumer,"Zamarovsky, Vojtech",,,,neni,darovana,,
,Ma rusinska vysivanka,"Zavadilova, Barbora",,,,neni,darovana,,
,Pisen o Rolandu,"Zeyer, Julius",,,,neni,darovana,,
,Jan Maria Plojhar,"Zeyer, Julius",,,,neni,darovana,,
,"Sebrane spisy I, III, IV, VI, VIII","Zeyer, Julius",,,,neni,darovana,,
,Radúz a Mahulena,"Zeyer, Julius",,,,neni,darovana,,
,Revolver v kabelce (Zivoty Vladimira Nabokova),"Zgustova, Monika",,,,neni,darovana,,
,Sam proti osudu (o L. van Beethovenovi),"Zhor, Antonin",,,,neni,darovana,,
,Indiani z Vetrova,"Zinnerova, Marketa",,,,neni,darovana,,
,Cizaci II.,"Zitek, Emanuel",,,,neni,darovana,,
,Nana,"Zola, Emil",,,,neni,darovana,,
,Nana,"Zola, Emil",,,,neni,darovana,,
,Zabijak,"Zola, Emil",,,,neni,darovana,,
,Zabijak,"Zola, Emil",,,,neni,darovana,,
,Zabijak,"Zola, Emil",,,,neni,darovana,,
,Tereza Raquinova,"Zole, Emile",,,,neni,darovana,,
,U Stesti dam,"Zola, Emil",,,,neni,darovana,,
,Zabijak,"Zola, Emil",,,,neni,darovana,,
,Prestavka v boji,"Zweig, Arnold",,,,neni,darovana,,
,,"Zacek, Jiri",,Krysaci,,neni,darovana,,
,,"Zak, Jaroslav",,Vydrzte az do finise,,neni,darovana,,
,,"Zemlicka, Zdenek",,,,neni,darovana,,
,,"Zeromsky, Stefan",,,,neni,darovana,,
,,Vybory,,,,neni,darovana,,
,,Anekdoty - trampske,,,,neni,darovana,,
,,Bez dlouhych reci – vybrane fejetony z Mladeho sveta,,,,neni,darovana,,
,,Bhagavadgita,,,,neni,darovana,,
,,Bible,,,,neni,darovana,,
,,Cesky Honza (lidove pohadky),,,,neni,darovana,,
,,Cesky zpevnik,,,,neni,darovana,,
,,Desatero prikazani (10 kratkych romanů o Hitlerove valce proti mravnimu zakonu),,,,neni,darovana,,
,,Dopisy Milady Horakove,,,,neni,darovana,,
,,Edda (Bohatyrske pisne),,,,neni,darovana,,
,,"Epos o Gilgamesovi (ilustrovane vydani, mf)",,,,neni,darovana,,
,,Epos o Gilgamesovi,,,,neni,darovana,,
,,Frejiri a prostopasnice (Kratochvilna skladani ze svate Rusi matusky),,,,neni,darovana,,
,,Historicke povesti lidu ceskeho,,,,neni,darovana,,
,,Hledani ztraceneho casu,,,,neni,darovana,,
,,Jezdec na sedobilem koni (Altajske eposy),,,,neni,darovana,,
,,Legenda o sv. Katerine  ,,,,neni,darovana,,
,,Kamasútra aneb Pouceni o rozkosi,,,,neni,darovana,,
,,Komensky znamy neznamy,,,,neni,darovana,,
,,Kroniky valecnych dob (ukazky z venkovskych kronik 17. stoleti),,,,neni,darovana,,
,,Malajske baje a legendy (2x totez),,,,neni,darovana,,
,,Magneticka pole,,,,neni,darovana,,
,,Mahabharata,,,,neni,darovana,,
,,"More, nas osud (Recka povidka 20. stoleti)",,,,neni,darovana,,
,,Nase narodni pohadky,,,,neni,darovana,,
,,Nejkrasnejsi pohadky na dobrou noc,,,,neni,darovana,,
,,Nova setkani,,,,neni,darovana,,
,,O zaklete zabe (slovenske lidove pohadky),,,,neni,darovana,,
,,Pisen o Nibelunzich,,,,neni,darovana,,
,,Pravila Sahrazad,,,,neni,darovana,,
,,Pravila Sahrazad,,,,neni,darovana,,
,,Prometheův ohen – vybor textů od antiky po polovinu 19. stoleti (zejm. filozofie),,,,neni,darovana,,
,,Roboti a androidi,,,,neni,darovana,,
,,Rozinky a mandle (Jidis povidky),,,,neni,darovana,,
,,Rozmarne a tajuplne pribehy ze stare Ciny,,,,neni,darovana,,
,,"Růze, kterou smrt zavrela",,,,neni,darovana,,
,,Skrinka s poklady – milostne povidky stare Ciny,,,,neni,darovana,,
,,Smich stare Francie,,,,neni,darovana,,
,,Srdecne pozdravy ze zeme na Nilu (Korespondence starych Egyptanů),,,,neni,darovana,,
,,Spalicek narodnich pisni a rikadel,,,,neni,darovana,,
,,"Tajne zivoty slavnych spisovatelů (Schnakenberg, Robert)",,,,neni,darovana,,
,,Tri smetanovska libreta,,,,neni,darovana,,
,,Tri smetanovska libreta,,,,neni,darovana,,
,,Vteriny duse (Drobna próza ceske secese),,,,neni,darovana,,
,,Zbraslavska kronika,,,,neni,darovana,,
,,Zbraslavska kronika,,,,neni,darovana,,
,,Knihy v anglickem jazyce,,,,neni,darovana,,
,,"Austen, Jane",,,Pride and Prejudice,neni,darovana,,
,,"Beckham, David",My side,,,neni,darovana,,
,,"Brown, Dan",,,Angels and demons,neni,darovana,,
,Bridget Jones - Mad about The Boy,"Fielding, Helen",,,,neni,darovana,,
,Bridget Jones – The Edge of Reason,"Fielding, Helen",,,,neni,darovana,,
,The girl on the train,"Hawkins, Paula",,,,neni,darovana,,
,The  old man and the sea,"Hemingway, Ernest",,,,neni,darovana,,
,The catcher in the rye,"Salinger, Jerome David",,,,neni,darovana,,
,,Knihy v nemeckem jazyce,,,,neni,darovana,,
,,"Kafka, Franz",,,Das Urteil,neni,darovana,,
,,Kucharky,,,,neni,darovana,,
,Domaci kucharka,"Rettigova, Magdalena Dobromila",,,,neni,darovana,,
,Domaci kucharka,"Rettigova, Magdalena Dobromila",,,,neni,darovana,,
,Pocitani nudlicek v jarni polevce,,,,,neni,darovana,,
,,Mluvene slovo,,,,neni,darovana,,
,,"Hasek, Jaroslav",Osudy dobreho vojaka Svejka (12 CD),,,neni,darovana,,
,Filozoficky slovnik (starsi!!!),(kolektiv),filozofie,,,neni,darovana,,
,Slavne úteky z vezeni, ?? (kolektiv),historie,,,neni,darovana,,
,Zneuznani Edisoni,(kolektiv),historie,,,neni,darovana,,
,Chodovska tvrz,"?? Barton, Jiri",historie,,,neni,darovana,,
